time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,-1.211612423558734,-1.5989835473699006,17.56333117105132,6.049061155633325,0.11245906599430189,0.0,-1.6084840983895246,-2.454071471666998,4.840069203665048,-0.10296841986520988,0.01940071682313771,0.0,424.3214228732799,423.79871607189716,423.0201918934303,421.7437103031471
2.520000000000002,-1.310793784848855,-1.751711189315158,17.85866568666328,6.042631191701208,0.11327823443855589,0.0,-1.6975842393173943,-2.6373538114345005,5.00319397180885,-0.11725375813947259,-0.0014742288432196176,0.0,490.7932782137801,489.24116080916787,491.5961262089423,490.5272902009654
2.580000000000002,-1.4147334199636528,-1.914315700080862,18.15856087671858,6.035715916685476,0.11392986414568274,0.0,-1.7671047783686538,-2.7833987703887995,4.9929351880875945,-0.11153257052162457,0.02819483680984674,0.0,437.8735344376737,440.3352046779914,438.46951376347835,438.93257423660503
2.640000000000002,-1.522796478685333,-2.0856635981550924,18.457214790323604,6.028992100499458,0.11524383060647647,0.0,-1.8351407796443555,-2.928781114398659,4.961894009235433,-0.11314639576692753,0.004716414364810488,0.0,433.3320244554958,431.35351289257005,433.4010951751091,433.25390820433387
2.700000000000002,-1.6356785421672027,-2.2674155710018375,18.759926433002274,6.021996623827082,0.11561616085591186,0.0,-1.9275282315392892,-3.130159387394942,5.127132501845482,-0.12455933940324625,0.00902884263745958,0.0,495.0293497760097,495.3465215188726,495.6470519367274,494.79669953299526
2.760000000000002,-1.7535268503587431,-2.4601009987885267,19.067575729130578,6.014808544608822,0.11577561544321746,0.0,-2.0007783926198894,-3.293314528596271,5.1273176830035725,-0.11167670446858272,-0.014829312317090336,0.0,447.7231960168748,445.7774646312914,446.40837704159645,447.4456231663164
2.820000000000002,-1.8756361859879387,-2.6623971592052773,19.374042944172494,6.008794549826339,0.11469526672966968,0.0,-2.0694752074203775,-3.450462442981733,5.087977784855271,-0.08382560183082792,-0.025266029948679773,0.0,435.62450244972024,434.75076838663557,433.30411443489544,435.63029901814974
2.880000000000002,-2.0018817445241117,-2.874298733656656,19.678338761642053,6.003403940834673,0.11364073563185784,0.0,-2.138626655179835,-3.6134129665434473,5.054923759066692,-0.10594635739436566,-0.005463347323429327,0.0,436.7591600937167,438.4080108583374,438.3962315512941,436.54674777762773
2.940000000000002,-2.1323377961510923,-3.0962583707860163,19.981192449281743,5.996785146597478,0.11326779115316743,0.0,-2.209884436928922,-3.7858177592919673,5.039725855575217,-0.12090199610698098,-0.0077647245316066,0.0,444.41769768999944,444.22908808890753,444.7384116643272,443.5005673523796
3.000000000000002,-2.266955087699163,-3.328411222730788,20.28211577765944,5.99017609969437,0.11328365710176591,0.0,-2.277369468158606,-3.953238782043173,4.990724873431868,-0.09448140136519786,0.01279952017581824,0.0,432.9638623458933,434.6909583834303,433.0448689969538,435.2506271814009
3.0600000000000023,-2.4057422796459913,-3.571013875129619,20.580974884106826,5.984661017990005,0.11385742693480605,0.0,-2.3489358326114558,-4.134029552057362,4.970758340075402,-0.08723266475743764,0.002143027965724327,0.0,445.2872357449421,444.41432292067196,443.7917836215481,444.37935370815984
3.1200000000000023,-2.548554578180595,-3.8238479483522854,20.8762119516317,5.979517288655851,0.11385469288728345,0.0,-2.4115401887634107,-4.294337643112571,4.870446044617306,-0.0828809095455928,-0.00482810161407112,0.0,418.35335635277113,417.7457822848405,417.80525652880965,418.1780227482617
3.1800000000000024,-2.6953895990914427,-4.087083462590748,21.167553541110866,5.97516877754664,0.11332208752691564,0.0,-2.4829448928567945,-4.480647501232799,4.840519130870378,-0.05717856861564678,-0.018541238827265355,0.0,441.9730400786583,440.8412322858263,442.1873662414716,444.2957322717439
3.2400000000000024,-2.84665422797017,-4.361994779178144,21.458300498018367,5.971667095106742,0.11179910151814632,0.0,-2.559091737427064,-4.683413106456511,4.850441288820918,-0.06083751400394364,-0.04481825702077909,0.0,458.19426563011984,456.09978900253606,455.6916751953986,455.39675185170586
